,weibo_context,weibo_time,like_num,user
78,"是不是很久没有云蹦迪，有点想我们了？
#B1电音俱乐部# 真「箱」解忧派对炸场来袭，特邀DJ MORI 带你探索#天生就「耀」#的百威魄斯小「耀」箱3号——解忧小「耀」箱，更有代言人神秘语音，等你解锁！
8月18日22:05解忧小「耀」箱开启预售：OBudweiser/百威Pulse魄斯啤酒定制268ml*12瓶...
8月19日20:00-21:30一起云蹦迪清空烦恼 ...展开全文c",8月17日 14:30,48314,1.0
79,"终结夏日没食欲，火锅最佳拍档「左啤右梅」C位出道！
让吃播达人@鱼子酱就酱- 直呼真香的火锅灵魂伴饮，有什么过人之处？倒计时1小时后揭晓。
锁定饿了么直播O网页链接  ，上饿了么消暑e夏，畅饮不停 #百威红店 玩啤一夏#",8月15日 17:16,1321,1.0
80,"当代年轻人吃外卖10分钟，找视频半小时？
百威红店提供外卖解题新思路！
@左庭右院 左啤右梅特饮套餐让你每一口都喝出惊喜
百威全味桶每一顿都吃出心跳，来给外卖加点fun！
转发并评论本条微博，8/17百威抽10位送上200元红盔甲代金券。今日份玩味晚餐，百威请！@微博抽奖平台
#百威红店 玩啤一夏#   ...展开全文c",8月14日 18:46,3397,1.0
81,"亲友团已就位！百威助力联合利华#京东超级品牌日#强势开“躁”！
释放无畏潮流“红”浪，嗨享百威专属潮玩礼遇，8月13日，上京东，夏日狂欢live高燃来袭，百威X联合利华 #乘风破浪，潮玩启航#跨品牌联盟，一起解锁更多狂嗨福利，放肆惹火，等你痛快开场！",8月13日 10:00,1112,1.0
82,"今日待办事项：观看直播
即刻点击O网页链接 进入直播现场，
看百威跨界鬼马设计师 @_PercyLau ，全球限定首发潮品现身炸场。
更多装备限时折扣，潮购5折起。
颠覆日常无趣，今夜狂欢派对，没你不行！",8月12日 20:30,604,1.0
83,"BUDX 鬼才配饰设计师 @_PercyLau 跨界联名空降夜场，
全球限定戴冠猎人太阳镜，首发登场，气场全开；
联名款蝴蝶结太阳镜，首发福利，点睛穿搭；
超人气单品3M反光印花T恤，限时折扣，加冕自信！
更多BUDX 潮品已就位，潮购5折起，提前预定直播O网页链接，等待炸场来袭！",8月10日 21:02,788,1.0
84,"三伏天宅家，宜点外卖❤️
#不知道吃啥 上饿了么搜百威#
戳大图，转发领取你的今日份玩啤运势！
O网页链接
已经参与的小伙伴，让我康康你们都摇到了啥？
转发本条微博，并在评论区发布百威玩啤套餐晒单。8月4日，@微博抽奖平台 揪50人，送百威限定版mini玩啤机1台！O抽奖详情",8月1日 10:00,1995,1.0
85,"#不知道吃啥 上饿了么搜百威#百威玩啤机在此！不知道吃啥 ？不存在的！
百威饿了么超级品牌日，携手@盒马 @肯德基 @全家FamilyMart @家乐福中国 @必胜客中国 @咏悦汇CheersToJoy  红盔甲以及丰茂烤串，好吃好喝为你安排！小手一摇，10万+门店，餐餐有惊喜，单单享折扣！ 戳➡️ O网页链接
  ...展开全文c",7月31日 13:30,12647,1.0
86,"#不知道吃啥 上饿了么搜百威# 三餐⽇常早已吃腻，派对聚餐众⼝难调！刷剧嘴馋！还要纠结外卖吃啥？？？宝藏百威玩啤机，现已正式上线！跨界配餐，为你解决不知道吃啥的⼈⽣难题！
即⽇起⾄8⽉2⽇，百威饿了么超级品牌⽇，万家⻔店券后满99减40， 百威套餐6折起！神秘餐搭❓+❓+🍺 惊喜不重样！转发并 ...展开全文c",7月31日 12:06,16667,1.0
87,"百威玩啤机，跨界出餐，真香预警！
#不知道吃啥 上饿了么搜百威#
你们爱吃的，明天全都有！",7月30日 16:13,42596,1.0
88,"漫烂光影世界、数字艺术空间、跨界电音派对！
享受艺术与美学的碰撞，一起碰杯放肆开燥！

7月31日-8月2日，锁定@teamLab无界上海 美术馆，#teamLabBorderless#
沉浸式电音派对“无界REBOOT·感官全开” 等你打卡！
购票戳👉：O网页链接
...展开全文c",7月24日 20:31,1937,1.0
89,#大暑# 带着35℃+的热情正式点燃这个夏天！,7月22日 10:00,2988,1.0
90,一大早被快递吵醒了,11月14日 08:39,207,2.0
91,"「Parallel Universe」

（试试欧美电影风

🎬 L蛋花栗的微博视频",10月29日 08:34,8769,2.0
92,"「我永远喜欢时空交错的感觉」

#肖战夜空中最亮的星#

🌟² L蛋花栗的微博视频",10月25日 22:51,7969,2.0
93,总觉得好像在哪儿看过…… L蛋花栗的微博视频,10月18日 12:15,7195,2.0
94,"“接住你”

（小声说这是我自己最喜欢的镜头",10月7日 21:51,944,2.0
95,"延迟补个b站，1/2的生日小剧场和2/2的踩点视频更在一起啦👇

O【肖战｜2020生贺】踩点｜角色混剪｜Universe...

第三次做生贺，以前每次做完都有大段大段的话要说，今年反而没什么表达欲望……

bgm来自我很喜欢的一位音乐人，这首歌英文名是Universe，中文名是苍穹。...展开全文c",10月6日 11:30,266,2.0
96,"「Universe」

#肖战1005生日快乐#

2/2 L蛋花栗的微博视频",10月5日 23:05,3154,2.0
97,"#肖战1005生日快乐#

「生日小剧场」

“明年也要一起过生日呀”
“期待有更多新朋友加入”
...展开全文c",10月5日 09:57,4700,2.0
98,分享图片,9月30日 00:08,1476,2.0
99,"顾魏＆蔡丁｜伪成长向

“相信你会成为最想成为的人。”

. L蛋花栗的微博视频",9月23日 02:21,1507,2.0
100,"「好喜欢你，知不知道」

#余生请多指教新预告#
. L蛋花栗的微博视频",9月22日 14:11,5087,2.0
101,"「联动小剧场」

妈妈和壳壳
爸爸和肖肖

L蛋花栗的微博视频",9月21日 01:36,13955,2.0
102,"「It's a love story.」

七夕快乐！

#肖战#  O微博视频",8月25日 09:41,3060,2.0
103,🚪,8月22日 22:00,2323,2.0
104,💤  O微博视频,8月16日 22:44,3968,2.0
105,🙊,8月16日 14:08,2010,2.0
106,"#肖战# 「我好想你」

L蛋花栗的微博视频",8月11日 01:02,5271,2.0
107,「从前慢」 O微博视频,8月1日 21:10,3438,2.0
108,"战羡×范思辙｜欢乐向｜藏

好喜欢这两个活宝！！！
自己剪完乐呵了半天哈哈哈哈哈

13站O【肖战×郭麒麟】欢乐向｜魏无羡×范思辙｜两个...
...展开全文c",7月27日 13:31,1402,2.0
109,"小型蹦迪现场🤟

#肖战#  O微博视频",7月26日 19:19,1974,2.0
110,"「教程：如何做好镜头衔接？」

软件：Premiere
适合：换装/变身/无缝转场等

演示的软件是pr，用vv和手机剪辑的小伙伴可以听一下思路~
...展开全文c",7月19日 21:17,1135,2.0
111,“乖~”,7月19日 18:34,977,2.0
112,"「教程：如何制作高清动图？」

软件：Photoshop
适合有一定修图基础的小伙伴

（隔壁室友在休息，所以声音有点小……）
...展开全文c",7月19日 18:24,1455,2.0
113,"Ma~ri~a~

#肖战# L蛋花栗的微博视频",7月18日 22:46,13251,2.0
114,"「这条专门捋剧情」

三个时空：
前世古代 / 今生现代 / 今生穿前世

三个人物：
黑皮衣=墨染 / 顾魏=战羡 / 方天择=小言...展开全文c",7月18日 01:11,205,2.0
115,"「也许再见。」
「也许……」
「不见。」

13站O【肖战】水仙向｜前世今生｜也许再见

剧情O蛋花栗...展开全文c",7月18日 00:47,2351,2.0
116,"一个前世今生的🐟

黑皮衣=北堂墨染
顾魏=战羡
方天择=言冰云

. L蛋花栗的微博视频",7月17日 01:37,1268,2.0
117,"【肖战 × Cyberpunk 】

//拖了很久的完整版
//素材使用见片尾

#肖战# L蛋花栗的微博视频",7月12日 00:41,7656,2.0
118,"#肖战#
一直想尝试的风格，终于有时间摸鱼了。

Cyberpunk.O微博视频",7月4日 00:24,13278,2.0
119,"「Everything is blue.」

#肖战# L蛋花栗的微博视频",6月26日 14:38,1077,2.0
120,"光 怪 陆 离

#肖战#",6月26日 01:02,1006,2.0
121,"「編號89757」
    Turn on.

#肖战# L蛋花栗的微博视频",6月25日 23:37,8460,2.0
122,分享图片,6月25日 11:51,698,2.0
123,黑 白 無 常,6月25日 10:58,1002,2.0
124,"「勾魂」

#肖战#",6月25日 10:03,927,2.0
125,好喜欢肖肖的背影 L蛋花栗的微博视频,6月15日 16:35,4277,2.0
126,"在黑暗里也要发光✨

#肖战#",6月15日 16:08,632,2.0
127,"「🍹氧气男友」

#肖战#",6月15日 11:53,2950,2.0
128,"#肖战# 试试换装👔
L蛋花栗的微博视频",6月14日 14:13,2539,2.0
129,「 兔 兔 图 鉴 」 L蛋花栗的微博视频,6月14日 01:40,2425,2.0
130,"#VLOG

「🍊肖战の夏日果茶」

◈食材◈
橙子|柠檬|小青柠|蜂蜜|苏打水|薄荷叶|糖渍樱花|冰块
...展开全文c",6月13日 17:41,2204,2.0
131,"不知道点到哪里突然关注了20个人……
然后又莫名其妙的弹出来了一键撤销，点完之后刚刚关注的都消失了……
所以我压根不知道关注了谁又取关了谁
（如果有误伤先说声抱歉！！！",6月10日 12:53,63,2.0
132,"#肖战 西装# 他来了——
L蛋花栗的微博视频",6月9日 15:29,12618,2.0
133,#鹿鼎记# ……翻拍的优势是安全,34分钟前,29,3.0
134,"#爱马仕将建最大鳄鱼养殖场#
自由平等",今天 20:06,54,3.0
135,"#杨紫谈演员的信念感#
姑娘不撕番位的时候还是很优秀的",今天 19:53,306,3.0
136,这两天脑补万千，决定把我女鹅苏绮好好养大成人,今天 19:13,18,3.0
137,"#凡尔赛文学梗为何能爆火#
因为辛辣而幽默",今天 19:09,25,3.0
138,"#打了瘦脸针的GAI#
讲个冷知识：镜头前你看到的v脸，不是瘦脸针就是削骨",今天 17:23,210,3.0
139,"#护肤时间# #美容美妆汇#
赠品是随机的",今天 16:59,27,3.0
140,"还好狐狐手机号多，大部分耗子都绑定了
盗我号可不容易啊",今天 16:49,166,3.0
141,"#腾讯发布虚假广告被罚20万#
建议给这些平台机构评级定框，被罚多少次直接吊销执照退市处理",今天 16:37,152,3.0
142,四连中,今天 14:16,166,3.0
143,毫无睡意好想一棒子敲晕自己,今天 01:21,66,3.0
144,"#护肤时间# #美容美妆汇#
面膜贴🌺械字号🌺

🌱普通款（图一）：
198 十盒
380 二十盒
540 三十盒...展开全文c",今天 01:11,14,3.0
145,,今天 00:37,98,3.0
146,万物皆可卖腐@拆台CT @胜利主义章北海,11月16日 23:08,586,3.0
147,"肖战割割的舞姿,
女星看了要流泪,
男星看了想喝退
#乐华娱乐否认王富贵是公司职粉#",11月16日 22:57,289,3.0
148,"#人类能懒到什么程度#
假装不知道这是一条广告",11月16日 21:28,48,3.0
149,"#圆通内鬼致40万条个人信息泄露#
……主要是入职门槛太低，管理混乱",11月16日 21:19,77,3.0
150,狗急跳墙，别人不想理你你就强行碰瓷,11月16日 19:46,564,3.0
151,"#乐华娱乐否认王富贵是公司职粉#
          我知道这一波割割为什么要强行捆绑王一博了应该是想证明自己现在的人气不比王一博低不然为什么一堆虾家职粉跑去别家微博底下控评之前虾跟三字家撕不也是这个套路吗强行碰瓷，再强行控评提咖这次更是狗急跳墙脸都不要了
...展开全文c",11月16日 19:43,1165,3.0
152,"#孟子义 美甲#
呵呵，肖战割割能戴美瞳能用替身能搞催泪弹，女孩子有个美甲怎么了",11月16日 19:31,701,3.0
153,"#乐华娱乐否认王富贵是公司职粉#
恭喜乐华荣升割割婆家人",11月16日 19:19,1248,3.0
154,"#乐华娱乐否认王富贵是公司职粉#
虾虾不止馋人家的1，还馋人家的商务，馋完了商务馋法务博君一肖kswl",11月16日 19:12,622,3.0
155,@哈根呆桃酥 拉黑干啥呀？孬,11月16日 18:14,322,3.0
156,"#孟子义发型师发文#
本来就是莫名其妙，郭小四存在的价值就是作妖给节目博话题啊",11月16日 18:07,70,3.0
157,"#乐华娱乐否认王富贵是公司职粉# #乐华娱乐发声明辟谣#
赶紧告吧哈！摆明了命里缺一，需要挨艹到满足",11月16日 17:51,280,3.0
158,30岁的男童,11月16日 17:18,411,3.0
159,"#雷霆战将下架#
梳理一下，记笔记",11月16日 17:03,210,3.0
160,"#肖战经纪人回应# #王富贵# #张晶#
@X玖少年团肖战DAYTOY 割割看看图中这个小寡妇吧她馋你金针菇
OGetCrayonOne",11月16日 16:25,829,3.0
161,我是巴南区小兔赞比的外婆，我闺女叫乍暖已寒的寒，闺女未婚先孕生的小兔赞比，小兔赞比又天天跟魏无羡搞姬都是不肖子孙,11月16日 15:53,420,3.0
162,"#王富贵#
需要热度，找王一博。
需要固粉，找王一博。
需要cp，找王一博。
需要卖惨，找王一博。
需要骂人，骂王一博。
……...展开全文c",11月16日 15:33,875,3.0
163,转移注意力？,11月16日 15:29,133,3.0
164,#王富贵# 赞比没有1不能活啊这,11月16日 14:28,185,3.0
165,早,11月16日 07:22,106,3.0
166,,11月16日 05:04,94,3.0
167,失眠烦心,11月16日 04:25,58,3.0
168,被歧视了,11月16日 00:24,180,3.0
169,"#王耀庆老师 桃李满天下#
……有毒",11月15日 21:29,28,3.0
170,"#人民日报评雷霆战将#
照现在这些豆腐渣制作，哪天耽美剧进入战争片都不稀奇",11月15日 21:26,155,3.0
171,"#张一山版韦小宝#
有种看庆余年的感觉……",11月15日 21:03,33,3.0
172,一包心酸泪,11月15日 20:59,50,3.0
173,"硕果仅存割割表面上早睡，暗地里跟小伙伴们通宵
PS：养蜂人是隔壁老王的经典造型
L有狐bot3的微博视频",11月15日 18:10,133,3.0
174,忽然发现割割去年生日“养蜂人”视频没了,11月15日 18:02,117,3.0
175,"肖战好帅肖战好棒！@X玖少年团肖战DAYTOY
肖战午安～

顺便来看看新头像和版头～快眼熟小音

设计：@tacoiaki·",11月16日 12:17,540,4.0
176,"#肖战角色适配度#  | #虾圈配音社#

“你是我此生的终点，在一瞬间相信了永远。”
BGM：繁|华|梦

部分新社员音展
参与制作人员：...展开全文c",11月15日 14:25,1183,4.0
177,"#肖战roseonly品牌代言人#  ｜ #支持肖战代言#

双十一到啦如果方天择要谈恋爱......来看我们roseonly品牌代言人肖战如何给他支招！@X玖少年团肖战DAYTOY

视频制作人员：
剧本：@奶酪小桃心
剪辑：@橘子港·  @有钱平安顺遂· ...展开全文c",11月10日 20:56,1865,4.0
178,"#肖战代言百威魄斯#  | #百威ME3代言人肖战#  

高冷VS幽默？可A可甜！不受定义，天生就“耀”！与代言人@X玖少年团肖战DAYTOY 一起，感知珀斯和果啤的独特魅力。@百威啤酒

今晚，准备好了吗？ #支持肖战代言#  

视频参与制作人员：...展开全文c",11月10日 12:52,1349,4.0
179,？？？！！！,10月27日 09:35,1041,4.0
180,"#肖战夜空中最亮的星#
每当我迷失在黑夜里，夜空中最亮的星，请指引我靠近你。谢谢你肖战，带我们成长。从此以后，我们只有阳光大道，再无风霜。@X玖少年团肖战DAYTOY",10月25日 20:56,2496,4.0
181,"#重阳节#  ｜ #肖战粉丝多才多艺#

重阳已至，江氏一家是如何过节的呢？

每逢佳节倍思亲，九九重阳节，祝福所有的父母长辈平安幸福，健康长寿。
记得常回家看看～
...展开全文c",10月25日 13:41,2690,4.0
182,谢谢你，肖战。@X玖少年团肖战DAYTOY,10月25日 00:43,3018,4.0
183,"#虾圈配音社#

“兰秋桂月为爱聚，真诚如初历千帆”。成社将近三个月，小音收到了很多鼓励和建议，真的非常感谢大家的支持和喜爱，我们会带着爱继续前进，继续为爱发电。

在这段成长的旅途中，我们又迎来了新的伙伴。再次真诚的感谢这些报名的虾虾愿意加入我们，经过我们的多次审核 ...展开全文c",10月19日 17:10,746,4.0
